사업장명,업종구분소분류,상세영업상태명,소재지전체주소,도로명전체주소,Reviews,stars,stars_vote_num,n_reviews,n_stars
투썸플레이스오라점,카페,영업,제주특별자치도 제주시 오라일동 1063-5 ,"제주특별자치도 제주시 연삼로 259, 1층 (오라일동)",1,1.8,6,727,4.37
베스킨라빈스연동점,패스트푸드,영업,제주특별자치도 제주시 연동 1481번지 ,제주특별자치도 제주시 국기로 9 (연동),1,2.3,8,555,4.3
코너,카페,영업,제주특별자치도 제주시 이도이동 1771-12 ,제주특별자치도 제주시 광양10길 12 (이도이동),8,3.5,12,166,4.49
제주노형뜨란채점빽다방,카페,영업,제주특별자치도 제주시 노형동 2615-5번지 ,"제주특별자치도 제주시 수덕로 35, 1층 (노형동)",5,5.0,4,113,4.51
리치망고신제주점,카페,영업,제주특별자치도 제주시 연동 1399번지 ,"제주특별자치도 제주시 국기로 14, 104호 (연동)",11,3.0,5,144,4.5
파스쿠찌제주노형점,카페,영업,제주특별자치도 제주시 노형동 710-3 ,제주특별자치도 제주시 연북로 25 (노형동),0,2.3,3,82,4.59
아이갓에브리씽,카페,영업,제주특별자치도 제주시 연동 312-1번지 ,"제주특별자치도 제주시 문연로 6, 1층 (연동)",2,5.0,1,139,4.45
월정리카페스쿠버스,카페,영업,제주특별자치도 제주시 구좌읍 월정리 278번지 ,"제주특별자치도 제주시 구좌읍 월정3길 14, 1동 2층",0,0.0,0,162,4.39
GS25제주애월중점,패스트푸드,영업,제주특별자치도 제주시 애월읍 애월리 1750-5번지 ,"제주특별자치도 제주시 애월읍 애월로 151, 1층",0,4.5,2,127,4.41
땡큐미오설록점,카페,영업,제주특별자치도 제주시 한경면 저지리 3019-14번지 (1층) ,제주특별자치도 제주시 한경면 녹차분재로 526,6,0.0,0,109,4.4
화목원,카페,영업,제주특별자치도 제주시 연동 1341-1번지 ,"제주특별자치도 제주시 연화남길 41, B동 1층 (연동)",16,3.5,40,510,4.32
내가여기서이걸할줄몰랐다,카페,영업,제주특별자치도 제주시 한경면 신창리 542-9번지 ,"제주특별자치도 제주시 한경면 한경해안로 565, 1층",4,0.0,0,120,4.59
카페허그,카페,영업,제주특별자치도 제주시 삼도이동 956-1번지 ,"제주특별자치도 제주시 관덕로 16-1, 1층 (삼도이동)",2,4.8,8,65,4.4
등머울카페,카페,영업,제주특별자치도 제주시 우도면 연평리 9번지 ,"제주특별자치도 제주시 우도면 안비양길 35, 1층",0,0.0,0,112,4.28
투썸플레이스한라대점,카페,영업,제주특별자치도 제주시 노형동 3811-2번지 ,"제주특별자치도 제주시 한라대학로 17, 1~2층 (노형동)",1,3.6,9,497,4.57
에이바우트커피,카페,영업,제주특별자치도 제주시 노형동 3813-9번지 ,"제주특별자치도 제주시 한라대학로 39, 1~2층 (노형동)",11,3.5,25,778,4.3
쥬씨삼화점,카페,영업,제주특별자치도 제주시 도련일동 1940-1번지 ,"제주특별자치도 제주시 건주로4길 34, 103호 (도련일동)",0,4.0,3,89,4.34
춤추는염소들,카페,영업,제주특별자치도 제주시 연동 287-14번지 (1층) ,제주특별자치도 제주시 연동12길 30 (연동),6,4.8,8,68,4.59
까사델마레,카페,영업,"제주특별자치도 제주시 조천읍 함와로 566-27, 115동","제주특별자치도 제주시 조천읍 함와로 566-27, 115동",0,0.0,0,76,4.61
써브웨이제주시청점,패스트푸드,영업,제주특별자치도 제주시 이도이동 1010번지 ,"제주특별자치도 제주시 중앙로 252, 1~2층 (이도이동)",7,2.4,25,853,4.3
7번가피자제주이도점,패스트푸드,영업,제주특별자치도 제주시 이도이동 1070번지 ,"제주특별자치도 제주시 남광북3길 50, 1층 (이도이동)",4,3.5,4,147,4.44
블리스찬,카페,영업,제주특별자치도 제주시 오라이동 3295-10 ,"제주특별자치도 제주시 아연로 112, 1층 (오라이동)",55,2.9,9,146,4.42
마커스카페,카페,영업,제주특별자치도 제주시 구좌읍 행원리 1537-5 A동 ,"제주특별자치도 제주시 구좌읍 행원로1길 32, A동",12,4.3,6,212,4.48
까페띠아모중앙점,카페,영업,제주특별자치도 제주시 이도일동 1482-2번지 ,제주특별자치도 제주시 중앙로14길 5 (이도일동),1,5.0,1,102,4.19
우도하영,카페,영업,제주특별자치도 제주시 우도면 연평리 867번지 ,"제주특별자치도 제주시 우도면 우도해안길 516, 1층",11,4.5,14,169,4.31
유람위드북스,카페,영업,제주특별자치도 제주시 한경면 조수리 434-2번지 ,"제주특별자치도 제주시 한경면 홍수암로 561, 1층",26,4.9,23,186,4.91
탐앤탐스신제주점,카페,영업,제주특별자치도 제주시 연동 262-4번지 ,제주특별자치도 제주시 신광로 52 (연동),12,3.9,7,280,4.35
미스터피자신제주점,패스트푸드,영업,제주특별자치도 제주시 연동 276-7번지 ,제주특별자치도 제주시 신광로 101 (연동),5,2.1,12,86,4.44
감성커피삼화점,카페,영업,제주특별자치도 제주시 삼양이동 2137-6번지 ,"제주특별자치도 제주시 지석13길 2-2, 1층 (삼양이동)",0,3.8,4,113,4.11
하도리안,카페,영업,제주특별자치도 제주시 구좌읍 하도리 433번지 ,"제주특별자치도 제주시 구좌읍 해맞이해안로 1788, A동 1층",4,4.8,5,64,4.47
한국맥도날드제주노형점,패스트푸드,영업,제주특별자치도 제주시 노형동 903-5 ,"제주특별자치도 제주시 노연로 7, 1~3층 (노형동)",14,2.4,36,4036,4.39
이디야커피연동점,카페,영업,제주특별자치도 제주시 연동 272-1번지 ,제주특별자치도 제주시 신광로 27 (연동),0,2.4,7,148,4.4
동감,카페,영업,제주특별자치도 제주시 노형동 750-1번지 ,"제주특별자치도 제주시 진군길 38, 1층 (노형동)",0,4.0,6,51,4.28
봄봄일도점,카페,영업,제주특별자치도 제주시 일도이동 48-5번지 ,"제주특별자치도 제주시 고마로 123, 1층 (일도이동)",1,1.5,4,113,4.46
에이바우트커피시청점,카페,영업,제주특별자치도 제주시 이도이동 1179-9번지 ,"제주특별자치도 제주시 광양13길 1, 지하1~3층 (이도이동)",6,2.9,10,553,4.28
커피주의보,카페,영업,제주특별자치도 제주시 이도이동 1994-5번지 ,"제주특별자치도 제주시 남광로 16, 1층 (이도이동)",0,0.0,0,226,4.5
안녕세화씨,카페,영업,제주특별자치도 제주시 구좌읍 세화리 3644-2번지 ,"제주특별자치도 제주시 구좌읍 세화3길 35, 3층",0,0.0,0,85,4.34
두가시앤오가니끄,카페,영업,제주특별자치도 제주시 구좌읍 종달리 1783 ,"제주특별자치도 제주시 구좌읍 종달로5길 3, 1동",11,5.0,5,58,4.62
드롭탑제주삼성점,카페,영업,제주특별자치도 제주시 이도일동 1289-18번지 ,"제주특별자치도 제주시 광양1길 2, 1~2층 (이도일동)",2,3.0,4,126,4.15
레프트핸더,카페,영업,제주특별자치도 제주시 구좌읍 상도리 471-25번지 제2호(1층) ,제주특별자치도 제주시 구좌읍 상도북2길 17-12 (제2호),9,4.4,14,285,4.95
달자카페,카페,영업,제주특별자치도 제주시 애월읍 구엄리 545번지 ,"제주특별자치도 제주시 애월읍 애월해안로 738, 나동 1~2층",19,4.6,37,374,4.41
하루봉,푸드트럭,영업,제주특별자치도 제주시 애월읍 봉성리 4554-12 ,제주특별자치도 제주시 애월읍 봉성리 4554-12 ,0,0.0,0,285,4.36
마키산도,푸드트럭,영업,제주특별자치도 제주시 애월읍 봉성리 4554-12 ,제주특별자치도 제주시 애월읍 봉성리 4554-12 ,0,0.0,0,76,4.34
아체레타커피로스팅하우스,카페,영업,제주특별자치도 제주시 조천읍 함덕리 2592-1 ,"제주특별자치도 제주시 조천읍 함조길 129-98, 1~2층",8,4.8,16,163,4.59
해를품은달,푸드트럭,영업,제주특별자치도 제주시 연동 1320 ,제주특별자치도 제주시 은수길 69 (연동),0,0.0,0,114,4.43
세화인,카페,영업,제주특별자치도 제주시 구좌읍 세화리 3644-8번지 ,"제주특별자치도 제주시 구좌읍 세화3길 27-2, 1층",0,0.0,0,74,4.41
빽다방제주법조타워점,카페,영업,제주특별자치도 제주시 이도이동 1065-6 제주법조타워 ,"제주특별자치도 제주시 남광북1길 1, 제주법조타워 1층 102호 (이도이동)",0,1.0,2,161,4.51
카페봄봄오라점,카페,영업,제주특별자치도 제주시 오라삼동 2270-1 ,"제주특별자치도 제주시 오라로 51, 1층 (오라삼동)",1,5.0,2,77,4.72
더벤티제주일도점,카페,영업,제주특별자치도 제주시 일도이동 361-17 ,"제주특별자치도 제주시 동광로 87, 1층 (일도이동)",0,5.0,3,95,4.6
에이바우트커피인화점,카페,영업,제주특별자치도 제주시 일도이동 321-20 인화빌딩 ,"제주특별자치도 제주시 고마로 45, 인화빌딩 1층 (일도이동)",1,4.5,2,159,4.52
빽다방제주연동사거리점,카페,영업,제주특별자치도 제주시 연동 303-35 하늘그린오피스텔 ,"제주특별자치도 제주시 선덕로 1, 하늘그린오피스텔 1층 103호 (연동)",2,5.0,5,200,4.47
새들러하우스,카페,영업,제주특별자치도 제주시 애월읍 애월리 2527-4 ,"제주특별자치도 제주시 애월읍 애월로1길 24-15, 1층",87,2.0,64,1374,4.53
크라상점제주법원점,카페,영업,제주특별자치도 제주시 이도이동 1027-20 ,"제주특별자치도 제주시 중앙로 326-1, 1층 (이도이동)",10,4.3,7,174,4.51
봄봄제주아라점,카페,영업,제주특별자치도 제주시 아라일동 6091-3 ,"제주특별자치도 제주시 중앙로 564-1, 1층 (아라일동)",0,5.0,1,78,4.79
줄리브신제주점,카페,영업,제주특별자치도 제주시 연동 1318-4 ,"제주특별자치도 제주시 수목원길 25, 1층 (연동)",8,4.8,13,115,4.69
바보나무사진카페,카페,영업,제주특별자치도 제주시 구좌읍 하도리 429-11 ,"제주특별자치도 제주시 구좌읍 해맞이해안로 1800, 1층",5,5.0,4,98,4.69
봄봄도두점,카페,영업,제주특별자치도 제주시 도두일동 2624 ,"제주특별자치도 제주시 도공로 32, 1층 (도두일동)",1,3.0,3,378,3.91
컴포즈커피제주법원점,카페,영업,제주특별자치도 제주시 이도이동 1080-6 ,"제주특별자치도 제주시 중앙로 325, 1층 (이도이동)",0,0.0,0,188,4.27
특활제주,카페,영업,제주특별자치도 제주시 애월읍 광령리 3866-1 ,"제주특별자치도 제주시 애월읍 하광로 266, 1층",25,3.8,12,143,4.64
설빙제주삼화점,카페,영업,제주특별자치도 제주시 화북일동 1012-1 ,"제주특별자치도 제주시 화삼북로2길 19, 2층 (화북일동)",3,3.7,3,207,4.45
종종제주,카페,영업,제주특별자치도 제주시 조천읍 선흘리 626-28 ,"제주특별자치도 제주시 조천읍 선교로 66, 1층",13,5.0,34,337,4.98
이디야제주외도점,카페,영업,제주특별자치도 제주시 외도일동 476-1 ,"제주특별자치도 제주시 우정로5길 4, 1층 (외도일동)",0,5.0,2,130,4.76
소소밀,카페,영업,제주특별자치도 제주시 오등동 769-7 ,"제주특별자치도 제주시 한북로 139, 1층 (오등동)",8,4.9,8,66,4.93
베러댄버터,카페,영업,제주특별자치도 제주시 노형동 1295-1 ,"제주특별자치도 제주시 월랑로2길 30, 1층 (노형동)",2,4.2,14,59,4.68
컴포즈커피화북공단점,카페,영업,제주특별자치도 제주시 화북이동 3713-1 ,"제주특별자치도 제주시 화남로 65, 1층 (화북이동)",1,5.0,3,62,4.88
공차한라대점,카페,영업,제주특별자치도 제주시 노형동 3813-5번지 ,"제주특별자치도 제주시 한라대학로 31, 1층 (노형동)",2,2.1,17,202,4.33
브릭커피,카페,영업,제주특별자치도 제주시 노형동 2592-8 ,"제주특별자치도 제주시 정존1길 21, 1층 (노형동)",29,3.0,25,172,4.41
바잘트,카페,영업,제주특별자치도 제주시 이도이동 1776-10 ,"제주특별자치도 제주시 서광로 294, 1층 (이도이동)",20,5.0,5,228,4.61
옹다방,카페,영업,제주특별자치도 제주시 한경면 신창리 1451-1 ,"제주특별자치도 제주시 한경면 한경해안로 420, 1층",13,4.6,17,258,4.58
근휘커피,카페,영업,제주특별자치도 제주시 이도이동 2025-3 ,"제주특별자치도 제주시 구남로6길 44, 1층 (이도이동)",18,4.6,20,103,4.84
세라젬웰카페제주노형점,카페,영업,제주특별자치도 제주시 노형동 719-5 ,"제주특별자치도 제주시 연북로 30, 1층 101호 (노형동)",9,4.4,7,166,4.6
단호,카페,영업,제주특별자치도 제주시 아라일동 6093-2 ,"제주특별자치도 제주시 아란5길 31-6, 1층 (아라일동)",0,4.8,5,151,4.74
지이32,카페,영업,제주특별자치도 제주시 용담삼동 1020-6 ,"제주특별자치도 제주시 서해안로 620-4, 1층 (용담삼동)",0,4.0,1,219,4.5
점점,카페,영업,제주특별자치도 제주시 조천읍 신촌리 2396 ,"제주특별자치도 제주시 조천읍 신촌북3길 39-3, 1층",0,0.0,0,696,4.79
카페앤틱애월,카페,영업,제주특별자치도 제주시 애월읍 하귀1리 200-10 ,"제주특별자치도 제주시 애월읍 하귀11길 39, 1층",1,4.0,2,232,4.98
더벤티제주노형점,카페,영업,제주특별자치도 제주시 노형동 1281-8 ,"제주특별자치도 제주시 월랑로 5, 1층 (노형동)",1,0.0,0,129,4.6
베이크,카페,영업,제주특별자치도 제주시 외도일동 541-13 ,제주특별자치도 제주시 우정로 60 (외도일동),0,3.6,5,53,4.46
김한미술관,카페,영업,제주특별자치도 제주시 한림읍 상대리 3206 ,"제주특별자치도 제주시 한림읍 한상로 115, 1층",23,5.0,5,179,4.95
앤티앤스프레즐제주시청점,패스트푸드,영업,제주특별자치도 제주시 이도이동 1772-19 ,"제주특별자치도 제주시 중앙로 222, 1층 (이도이동)",6,4.6,9,227,4.45
디오커피랩,카페,영업,제주특별자치도 제주시 연동 1409 ,"제주특별자치도 제주시 과원로 70, 1층 (연동)",1,5.0,1,63,4.74
펜고호다,카페,영업,제주특별자치도 제주시 애월읍 봉성리 4123-6 ,"제주특별자치도 제주시 애월읍 봉성로 61, 1층",29,4.9,22,109,4.91
도리관광농원,카페,영업,제주특별자치도 제주시 조천읍 교래리 465-3 ,"제주특별자치도 제주시 조천읍 비자림로 607, 1~2층",6,4.3,12,104,4.58
아꼬운제주,카페,영업,제주특별자치도 제주시 이호이동 1177 현하우스 ,"제주특별자치도 제주시 오광로 92, 현하우스 1층 (이호이동)",6,5.0,3,68,4.78
탐앤탐스커피외도점,카페,영업,제주특별자치도 제주시 외도이동 300 ,"제주특별자치도 제주시 월대5길 6, 1층 (외도이동)",10,4.6,14,270,4.37
애월읍도도리,카페,영업,제주특별자치도 제주시 애월읍 구엄리 1271-1 ,"제주특별자치도 제주시 애월읍 구엄길 74, 1층",12,4.5,4,78,4.91
소콩달콩,카페,영업,제주특별자치도 제주시 용담이동 885-12 삼보빌라 ,"제주특별자치도 제주시 성화로 1, 1층 101호 (용담이동, 삼보빌라)",1,5.0,5,99,4.82
이드레,카페,영업,제주특별자치도 제주시 구좌읍 월정리 670-5 ,"제주특별자치도 제주시 구좌읍 해맞이해안로 402, 1층",19,5.0,9,981,4.92
양가형제노형,패스트푸드,영업,제주특별자치도 제주시 노형동 3803-3 ,"제주특별자치도 제주시 노형4길 10, 1층 1호 (노형동)",22,3.8,10,183,4.6
칼라,카페,영업,제주특별자치도 제주시 화북일동 1012-1 ,"제주특별자치도 제주시 화삼북로2길 19, 103호 (화북일동)",3,5.0,12,103,4.77
